Server,Keyword,Search Time,Execution Time,Total Time,Rows Fetched
srv03812.soton.ac.uk,diabetes,8758,31704,32970,32691
srv03813.soton.ac.uk,diabetes,19922,31704,32970,32691
srv03814.soton.ac.uk,diabetes,18517,31704,32970,32691
srv03815.soton.ac.uk,diabetes,18564,31704,32970,32691
srv03816.soton.ac.uk,diabetes,29321,31704,32970,32691
srv03911.soton.ac.uk,diabetes,28798,31704,32970,32691
srv03912.soton.ac.uk,diabetes,18232,31704,32970,32691
srv03913.soton.ac.uk,diabetes,19696,31704,32970,32691
srv03914.soton.ac.uk,diabetes,25223,31704,32970,32691
srv03915.soton.ac.uk,diabetes,19395,31704,32970,32691
srv03916.soton.ac.uk,diabetes,18858,31704,32970,32691
srv03917.soton.ac.uk,diabetes,18654,31704,32970,32691
srv03918.soton.ac.uk,diabetes,19012,31704,32970,32691
srv03919.soton.ac.uk,diabetes,19744,31704,32970,32691
srv03920.soton.ac.uk,diabetes,19654,31704,32970,32691
srv03921.soton.ac.uk,diabetes,19442,31704,32970,32691
srv03922.soton.ac.uk,diabetes,18645,31704,32970,32691
srv03923.soton.ac.uk,diabetes,20172,31704,32970,32691
srv03924.soton.ac.uk,diabetes,18722,31704,32970,32691
srv03925.soton.ac.uk,diabetes,21568,31704,32970,32691
srv03926.soton.ac.uk,diabetes,31134,31704,32970,32691
srv03927.soton.ac.uk,diabetes,17222,31704,32970,32691
srv03928.soton.ac.uk,diabetes,18579,31704,32970,32691
srv03929.soton.ac.uk,diabetes,18067,31704,32970,32691
srv03930.soton.ac.uk,diabetes,15563,31704,32970,32691
srv03931.soton.ac.uk,diabetes,19290,31704,32970,32691
srv03932.soton.ac.uk,diabetes,28297,31704,32970,32691
srv03933.soton.ac.uk,diabetes,24681,31704,32970,32691
srv03934.soton.ac.uk,diabetes,17412,31704,32970,32691
srv03935.soton.ac.uk,diabetes,16126,31704,32970,32691
srv03936.soton.ac.uk,diabetes,17565,31704,32970,32691
srv03937.soton.ac.uk,diabetes,18822,31704,32970,32691
srv03938.soton.ac.uk,diabetes,17993,31704,32970,32691
srv03939.soton.ac.uk,diabetes,19355,31704,32970,32691
srv03940.soton.ac.uk,diabetes,18835,31704,32970,32691
srv03941.soton.ac.uk,diabetes,27272,31704,32970,32691
srv03942.soton.ac.uk,diabetes,30133,31704,32970,32691
srv03943.soton.ac.uk,diabetes,18137,31704,32970,32691
srv03944.soton.ac.uk,diabetes,19875,31704,32970,32691
srv03945.soton.ac.uk,diabetes,20499,31704,32970,32691
srv03946.soton.ac.uk,diabetes,24716,31704,32970,32691
srv03947.soton.ac.uk,diabetes,19652,31704,32970,32691
srv03948.soton.ac.uk,diabetes,19914,31704,32970,32691
srv03949.soton.ac.uk,diabetes,18009,31704,32970,32691
srv03950.soton.ac.uk,diabetes,19080,31704,32970,32691
srv03951.soton.ac.uk,diabetes,16716,31704,32970,32691
srv03952.soton.ac.uk,diabetes,17659,31704,32970,32691
srv03953.soton.ac.uk,diabetes,18568,31704,32970,32691
srv03954.soton.ac.uk,diabetes,19734,31704,32970,32691
srv03955.soton.ac.uk,diabetes,19835,31704,32970,32691
srv03812.soton.ac.uk,diabetes,8944,31822,33760,32691
srv03813.soton.ac.uk,diabetes,19836,31822,33760,32691
srv03814.soton.ac.uk,diabetes,17774,31822,33760,32691
srv03815.soton.ac.uk,diabetes,25551,31822,33760,32691
srv03816.soton.ac.uk,diabetes,28604,31822,33760,32691
srv03911.soton.ac.uk,diabetes,27000,31822,33760,32691
srv03912.soton.ac.uk,diabetes,18274,31822,33760,32691
srv03913.soton.ac.uk,diabetes,22918,31822,33760,32691
srv03914.soton.ac.uk,diabetes,17200,31822,33760,32691
srv03915.soton.ac.uk,diabetes,20639,31822,33760,32691
srv03916.soton.ac.uk,diabetes,18539,31822,33760,32691
srv03917.soton.ac.uk,diabetes,18393,31822,33760,32691
srv03918.soton.ac.uk,diabetes,23473,31822,33760,32691
srv03919.soton.ac.uk,diabetes,20032,31822,33760,32691
srv03920.soton.ac.uk,diabetes,19062,31822,33760,32691
srv03921.soton.ac.uk,diabetes,19236,31822,33760,32691
srv03922.soton.ac.uk,diabetes,18185,31822,33760,32691
srv03923.soton.ac.uk,diabetes,20454,31822,33760,32691
srv03924.soton.ac.uk,diabetes,18228,31822,33760,32691
srv03925.soton.ac.uk,diabetes,22059,31822,33760,32691
srv03926.soton.ac.uk,diabetes,28283,31822,33760,32691
srv03927.soton.ac.uk,diabetes,17292,31822,33760,32691
srv03928.soton.ac.uk,diabetes,19385,31822,33760,32691
srv03929.soton.ac.uk,diabetes,18150,31822,33760,32691
srv03930.soton.ac.uk,diabetes,15374,31822,33760,32691
srv03931.soton.ac.uk,diabetes,16763,31822,33760,32691
srv03932.soton.ac.uk,diabetes,27880,31822,33760,32691
srv03933.soton.ac.uk,diabetes,25177,31822,33760,32691
srv03934.soton.ac.uk,diabetes,18146,31822,33760,32691
srv03935.soton.ac.uk,diabetes,15367,31822,33760,32691
srv03936.soton.ac.uk,diabetes,17531,31822,33760,32691
srv03937.soton.ac.uk,diabetes,18103,31822,33760,32691
srv03938.soton.ac.uk,diabetes,18055,31822,33760,32691
srv03939.soton.ac.uk,diabetes,20338,31822,33760,32691
srv03940.soton.ac.uk,diabetes,18176,31822,33760,32691
srv03941.soton.ac.uk,diabetes,25729,31822,33760,32691
srv03942.soton.ac.uk,diabetes,28615,31822,33760,32691
srv03943.soton.ac.uk,diabetes,24860,31822,33760,32691
srv03944.soton.ac.uk,diabetes,19631,31822,33760,32691
srv03945.soton.ac.uk,diabetes,19380,31822,33760,32691
srv03946.soton.ac.uk,diabetes,25184,31822,33760,32691
srv03947.soton.ac.uk,diabetes,18934,31822,33760,32691
srv03948.soton.ac.uk,diabetes,18760,31822,33760,32691
srv03949.soton.ac.uk,diabetes,27460,31822,33760,32691
srv03950.soton.ac.uk,diabetes,19355,31822,33760,32691
srv03951.soton.ac.uk,diabetes,16158,31822,33760,32691
srv03952.soton.ac.uk,diabetes,16274,31822,33760,32691
srv03953.soton.ac.uk,diabetes,31671,31822,33760,32691
srv03954.soton.ac.uk,diabetes,18878,31822,33760,32691
srv03955.soton.ac.uk,diabetes,17659,31822,33760,32691
srv03812.soton.ac.uk,diabetes,8301,28966,30204,32691
srv03813.soton.ac.uk,diabetes,26356,28966,30204,32691
srv03814.soton.ac.uk,diabetes,17402,28966,30204,32691
srv03815.soton.ac.uk,diabetes,27223,28966,30204,32691
srv03816.soton.ac.uk,diabetes,28071,28966,30204,32691
srv03911.soton.ac.uk,diabetes,26547,28966,30204,32691
srv03912.soton.ac.uk,diabetes,18179,28966,30204,32691
srv03913.soton.ac.uk,diabetes,19725,28966,30204,32691
srv03914.soton.ac.uk,diabetes,18083,28966,30204,32691
srv03915.soton.ac.uk,diabetes,18950,28966,30204,32691
srv03916.soton.ac.uk,diabetes,19420,28966,30204,32691
srv03917.soton.ac.uk,diabetes,18168,28966,30204,32691
srv03918.soton.ac.uk,diabetes,17911,28966,30204,32691
srv03919.soton.ac.uk,diabetes,19706,28966,30204,32691
srv03920.soton.ac.uk,diabetes,18224,28966,30204,32691
srv03921.soton.ac.uk,diabetes,18727,28966,30204,32691
srv03922.soton.ac.uk,diabetes,18135,28966,30204,32691
srv03923.soton.ac.uk,diabetes,20365,28966,30204,32691
srv03924.soton.ac.uk,diabetes,23342,28966,30204,32691
srv03925.soton.ac.uk,diabetes,22147,28966,30204,32691
srv03926.soton.ac.uk,diabetes,28798,28966,30204,32691
srv03927.soton.ac.uk,diabetes,17272,28966,30204,32691
srv03928.soton.ac.uk,diabetes,19432,28966,30204,32691
srv03929.soton.ac.uk,diabetes,18061,28966,30204,32691
srv03930.soton.ac.uk,diabetes,15204,28966,30204,32691
srv03931.soton.ac.uk,diabetes,16779,28966,30204,32691
srv03932.soton.ac.uk,diabetes,27395,28966,30204,32691
srv03933.soton.ac.uk,diabetes,28756,28966,30204,32691
srv03934.soton.ac.uk,diabetes,17953,28966,30204,32691
srv03935.soton.ac.uk,diabetes,19635,28966,30204,32691
srv03936.soton.ac.uk,diabetes,16898,28966,30204,32691
srv03937.soton.ac.uk,diabetes,18513,28966,30204,32691
srv03938.soton.ac.uk,diabetes,27183,28966,30204,32691
srv03939.soton.ac.uk,diabetes,27669,28966,30204,32691
srv03940.soton.ac.uk,diabetes,18249,28966,30204,32691
srv03941.soton.ac.uk,diabetes,26646,28966,30204,32691
srv03942.soton.ac.uk,diabetes,18012,28966,30204,32691
srv03943.soton.ac.uk,diabetes,23119,28966,30204,32691
srv03944.soton.ac.uk,diabetes,20213,28966,30204,32691
srv03945.soton.ac.uk,diabetes,20564,28966,30204,32691
srv03946.soton.ac.uk,diabetes,27476,28966,30204,32691
srv03947.soton.ac.uk,diabetes,17957,28966,30204,32691
srv03948.soton.ac.uk,diabetes,18354,28966,30204,32691
srv03949.soton.ac.uk,diabetes,27206,28966,30204,32691
srv03950.soton.ac.uk,diabetes,19279,28966,30204,32691
srv03951.soton.ac.uk,diabetes,16005,28966,30204,32691
srv03952.soton.ac.uk,diabetes,16635,28966,30204,32691
srv03953.soton.ac.uk,diabetes,28051,28966,30204,32691
srv03954.soton.ac.uk,diabetes,18673,28966,30204,32691
srv03955.soton.ac.uk,diabetes,17617,28966,30204,32691
srv03812.soton.ac.uk,diabetes,8422,30055,32695,32691
srv03813.soton.ac.uk,diabetes,19907,30055,32695,32691
srv03814.soton.ac.uk,diabetes,17233,30055,32695,32691
srv03815.soton.ac.uk,diabetes,27172,30055,32695,32691
srv03816.soton.ac.uk,diabetes,29104,30055,32695,32691
srv03911.soton.ac.uk,diabetes,26529,30055,32695,32691
srv03912.soton.ac.uk,diabetes,18049,30055,32695,32691
srv03913.soton.ac.uk,diabetes,19045,30055,32695,32691
srv03914.soton.ac.uk,diabetes,19223,30055,32695,32691
srv03915.soton.ac.uk,diabetes,19035,30055,32695,32691
srv03916.soton.ac.uk,diabetes,18449,30055,32695,32691
srv03917.soton.ac.uk,diabetes,18938,30055,32695,32691
srv03918.soton.ac.uk,diabetes,19605,30055,32695,32691
srv03919.soton.ac.uk,diabetes,20484,30055,32695,32691
srv03920.soton.ac.uk,diabetes,18721,30055,32695,32691
srv03921.soton.ac.uk,diabetes,18230,30055,32695,32691
srv03922.soton.ac.uk,diabetes,19554,30055,32695,32691
srv03923.soton.ac.uk,diabetes,22044,30055,32695,32691
srv03924.soton.ac.uk,diabetes,16715,30055,32695,32691
srv03925.soton.ac.uk,diabetes,20404,30055,32695,32691
srv03926.soton.ac.uk,diabetes,29895,30055,32695,32691
srv03927.soton.ac.uk,diabetes,17176,30055,32695,32691
srv03928.soton.ac.uk,diabetes,18120,30055,32695,32691
srv03929.soton.ac.uk,diabetes,17321,30055,32695,32691
srv03930.soton.ac.uk,diabetes,15721,30055,32695,32691
srv03931.soton.ac.uk,diabetes,18534,30055,32695,32691
srv03932.soton.ac.uk,diabetes,28176,30055,32695,32691
srv03933.soton.ac.uk,diabetes,28184,30055,32695,32691
srv03934.soton.ac.uk,diabetes,17230,30055,32695,32691
srv03935.soton.ac.uk,diabetes,22462,30055,32695,32691
srv03936.soton.ac.uk,diabetes,22529,30055,32695,32691
srv03937.soton.ac.uk,diabetes,17859,30055,32695,32691
srv03938.soton.ac.uk,diabetes,24817,30055,32695,32691
srv03939.soton.ac.uk,diabetes,29218,30055,32695,32691
srv03940.soton.ac.uk,diabetes,18196,30055,32695,32691
srv03941.soton.ac.uk,diabetes,26150,30055,32695,32691
srv03942.soton.ac.uk,diabetes,17609,30055,32695,32691
srv03943.soton.ac.uk,diabetes,24009,30055,32695,32691
srv03944.soton.ac.uk,diabetes,19577,30055,32695,32691
srv03945.soton.ac.uk,diabetes,19371,30055,32695,32691
srv03946.soton.ac.uk,diabetes,24094,30055,32695,32691
srv03947.soton.ac.uk,diabetes,23888,30055,32695,32691
srv03948.soton.ac.uk,diabetes,18641,30055,32695,32691
srv03949.soton.ac.uk,diabetes,24331,30055,32695,32691
srv03950.soton.ac.uk,diabetes,19190,30055,32695,32691
srv03951.soton.ac.uk,diabetes,15972,30055,32695,32691
srv03952.soton.ac.uk,diabetes,16849,30055,32695,32691
srv03953.soton.ac.uk,diabetes,26769,30055,32695,32691
srv03954.soton.ac.uk,diabetes,18905,30055,32695,32691
srv03955.soton.ac.uk,diabetes,17276,30055,32695,32691
srv03812.soton.ac.uk,carpal,8004,28980,29368,6640
srv03813.soton.ac.uk,carpal,17411,28980,29368,6640
srv03814.soton.ac.uk,carpal,16829,28980,29368,6640
srv03815.soton.ac.uk,carpal,25920,28980,29368,6640
srv03816.soton.ac.uk,carpal,27271,28980,29368,6640
srv03911.soton.ac.uk,carpal,25717,28980,29368,6640
srv03912.soton.ac.uk,carpal,17456,28980,29368,6640
srv03913.soton.ac.uk,carpal,18445,28980,29368,6640
srv03914.soton.ac.uk,carpal,17295,28980,29368,6640
srv03915.soton.ac.uk,carpal,19092,28980,29368,6640
srv03916.soton.ac.uk,carpal,17878,28980,29368,6640
srv03917.soton.ac.uk,carpal,18657,28980,29368,6640
srv03918.soton.ac.uk,carpal,18617,28980,29368,6640
srv03919.soton.ac.uk,carpal,22532,28980,29368,6640
srv03920.soton.ac.uk,carpal,21175,28980,29368,6640
srv03921.soton.ac.uk,carpal,17894,28980,29368,6640
srv03922.soton.ac.uk,carpal,18064,28980,29368,6640
srv03923.soton.ac.uk,carpal,19807,28980,29368,6640
srv03924.soton.ac.uk,carpal,19113,28980,29368,6640
srv03925.soton.ac.uk,carpal,21112,28980,29368,6640
srv03926.soton.ac.uk,carpal,28786,28980,29368,6640
srv03927.soton.ac.uk,carpal,17099,28980,29368,6640
srv03928.soton.ac.uk,carpal,19440,28980,29368,6640
srv03929.soton.ac.uk,carpal,16958,28980,29368,6640
srv03930.soton.ac.uk,carpal,17502,28980,29368,6640
srv03931.soton.ac.uk,carpal,16368,28980,29368,6640
srv03932.soton.ac.uk,carpal,26798,28980,29368,6640
srv03933.soton.ac.uk,carpal,26343,28980,29368,6640
srv03934.soton.ac.uk,carpal,20615,28980,29368,6640
srv03935.soton.ac.uk,carpal,23878,28980,29368,6640
srv03936.soton.ac.uk,carpal,22838,28980,29368,6640
srv03937.soton.ac.uk,carpal,17956,28980,29368,6640
srv03938.soton.ac.uk,carpal,23685,28980,29368,6640
srv03939.soton.ac.uk,carpal,26518,28980,29368,6640
srv03940.soton.ac.uk,carpal,26478,28980,29368,6640
srv03941.soton.ac.uk,carpal,25623,28980,29368,6640
srv03942.soton.ac.uk,carpal,18047,28980,29368,6640
srv03943.soton.ac.uk,carpal,21546,28980,29368,6640
srv03944.soton.ac.uk,carpal,19283,28980,29368,6640
srv03945.soton.ac.uk,carpal,19234,28980,29368,6640
srv03946.soton.ac.uk,carpal,22910,28980,29368,6640
srv03947.soton.ac.uk,carpal,25732,28980,29368,6640
srv03948.soton.ac.uk,carpal,17958,28980,29368,6640
srv03949.soton.ac.uk,carpal,18546,28980,29368,6640
srv03950.soton.ac.uk,carpal,22055,28980,29368,6640
srv03951.soton.ac.uk,carpal,15593,28980,29368,6640
srv03952.soton.ac.uk,carpal,16664,28980,29368,6640
srv03953.soton.ac.uk,carpal,26745,28980,29368,6640
srv03954.soton.ac.uk,carpal,18600,28980,29368,6640
srv03955.soton.ac.uk,carpal,16348,28980,29368,6640
srv03812.soton.ac.uk,carpal,8069,29185,29474,6640
srv03813.soton.ac.uk,carpal,18924,29185,29474,6640
srv03814.soton.ac.uk,carpal,17448,29185,29474,6640
srv03815.soton.ac.uk,carpal,24540,29185,29474,6640
srv03816.soton.ac.uk,carpal,26426,29185,29474,6640
srv03911.soton.ac.uk,carpal,22158,29185,29474,6640
srv03912.soton.ac.uk,carpal,17304,29185,29474,6640
srv03913.soton.ac.uk,carpal,18282,29185,29474,6640
srv03914.soton.ac.uk,carpal,16536,29185,29474,6640
srv03915.soton.ac.uk,carpal,17751,29185,29474,6640
srv03916.soton.ac.uk,carpal,18397,29185,29474,6640
srv03917.soton.ac.uk,carpal,17505,29185,29474,6640
srv03918.soton.ac.uk,carpal,17929,29185,29474,6640
srv03919.soton.ac.uk,carpal,18699,29185,29474,6640
srv03920.soton.ac.uk,carpal,19876,29185,29474,6640
srv03921.soton.ac.uk,carpal,17297,29185,29474,6640
srv03922.soton.ac.uk,carpal,17334,29185,29474,6640
